code,school_name,category,year,total_enrollment,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,female_count,male_count,asian_count,black_count,hispanic_count,other_count,white_count,ela_test_takers,ela_l1,ela_l2,ela_l3,ela_l4,ela_l3_l4,math_test_takers,math_l1,math_l2,math_l3,math_l4,math_l3_l4
30Q112,P.S. 110 Dutch Kills,English Language Learners,2015-16,76,21,9,9,19,9,9,0,0,0,35,41,27,0,43,0,6,34,20,11,0,0,0,36,23,11,0,0,0
30Q112,P.S. 110 Dutch Kills,Poverty,2015-16,447,83,66,65,90,70,73,0,0,0,200,247,116,96,200,0,0,223,79,76,50,18,68,227,80,83,40,24,64
30Q112,P.S. 110 Dutch Kills,Reside in temporary housing,2015-16,30,7,0,8,0,0,0,0,0,0,19,11,0,16,10,0,0,9,6,0,0,0,0,10,6,0,0,0,0
30Q112,P.S. 110 Dutch Kills,Students with Disabilities,2015-16,69,0,0,13,14,14,18,0,0,0,18,51,0,20,40,0,0,42,33,9,0,0,0,43,29,12,0,0,0
30Q122,P.S. 100 Mamie Fay,All Students,2015-16,1350,178,186,176,182,171,172,109,84,92,653,697,410,84,288,56,512,782,72,120,225,365,590,695,82,124,149,340,489
30Q122,P.S. 100 Mamie Fay,Attend school outside district of residence,2015-16,49,0,0,0,0,0,0,13,12,12,24,25,30,0,8,0,10,44,0,0,7,35,42,32,0,0,6,24,30
30Q122,P.S. 100 Mamie Fay,English Language Learners,2015-16,70,15,16,13,10,10,6,0,0,0,25,45,25,0,12,0,31,16,9,6,0,0,0,21,10,8,0,0,0
30Q122,P.S. 100 Mamie Fay,Poverty,2015-16,721,87,97,89,95,97,103,55,46,52,341,380,262,51,186,20,202,435,53,87,126,169,295,387,58,88,81,160,241
30Q122,P.S. 100 Mamie Fay,Reside in temporary housing,2015-16,26,0,6,0,0,0,0,0,0,0,12,14,0,9,10,0,0,12,0,0,0,0,0,12,0,0,0,0,0
30Q122,P.S. 100 Mamie Fay,Students with Disabilities,2015-16,135,16,16,30,31,21,21,0,0,0,42,93,18,13,52,6,46,68,38,20,0,0,10,69,43,15,0,0,11
30Q126,Albert Shanker School for Visual and Performing Ar,All Students,2015-16,581,0,0,0,0,0,0,188,189,204,263,318,146,89,283,6,57,564,159,186,138,81,219,565,233,166,64,102,166
30Q126,Albert Shanker School for Visual and Performing Ar,Attend school outside district of residence,2015-16,29,0,0,0,0,0,0,6,12,11,13,16,6,9,10,0,0,25,6,12,0,0,7,26,11,7,0,0,8
30Q126,Albert Shanker School for Visual and Performing Ar,English Language Learners,2015-16,70,0,0,0,0,0,0,26,20,24,26,44,15,0,45,0,10,68,47,20,0,0,0,68,56,12,0,0,0
30Q126,Albert Shanker School for Visual and Performing Ar,Poverty,2015-16,581,0,0,0,0,0,0,188,189,204,263,318,146,89,283,6,57,564,159,186,138,81,219,565,233,166,64,102,166
30Q126,Albert Shanker School for Visual and Performing Ar,Reside in temporary housing,2015-16,27,0,0,0,0,0,0,0,12,0,8,19,0,10,12,0,0,22,9,7,0,0,6,23,13,7,0,0,0
30Q150,P.S. 150 Queens,English Language Learners,2015-16,152,45,30,24,11,10,20,12,0,0,79,73,36,0,101,0,15,50,23,21,0,0,6,53,18,25,0,0,10
30Q126,Albert Shanker School for Visual and Performing Ar,Students with Disabilities,2015-16,116,0,0,0,0,0,0,43,31,42,42,74,0,32,65,0,12,110,82,25,0,0,0,111,86,22,0,0,0
30Q127,P.S. 107 Aerospace Science Magnet School,All Students,2015-16,1298,139,119,126,181,168,160,154,122,129,624,674,145,163,962,0,0,883,281,348,182,72,254,891,348,349,132,62,194
30Q127,P.S. 107 Aerospace Science Magnet School,Attend school outside district of residence,2015-16,140,15,9,9,18,16,18,18,20,17,59,81,0,21,115,0,0,106,37,40,22,7,29,106,49,36,0,0,21
30Q127,P.S. 107 Aerospace Science Magnet School,English Language Learners,2015-16,420,49,62,42,55,66,44,40,26,36,168,252,43,0,362,0,9,248,155,87,0,0,6,256,166,75,0,0,15
30Q127,P.S. 107 Aerospace Science Magnet School,Poverty,2015-16,1087,113,98,112,148,148,151,125,92,100,516,571,127,124,816,0,0,739,247,281,151,60,211,746,295,288,111,52,163
30Q127,P.S. 107 Aerospace Science Magnet School,Reside in temporary housing,2015-16,61,11,11,0,11,7,7,0,0,0,32,29,0,18,41,0,0,35,15,17,0,0,0,35,16,14,0,0,0
30Q127,P.S. 107 Aerospace Science Magnet School,Students with Disabilities,2015-16,187,18,16,16,25,28,24,18,15,27,51,136,9,28,148,0,0,130,95,30,0,0,0,130,94,32,0,0,0
30Q141,I.S. 141 The Steinway,All Students,2015-16,1161,0,0,0,0,0,0,359,412,390,555,606,267,41,436,22,395,1094,138,366,343,247,590,1070,151,358,269,292,561
30Q141,I.S. 141 The Steinway,Attend school outside district of residence,2015-16,39,0,0,0,0,0,0,10,15,14,16,23,7,0,18,0,10,38,7,12,10,9,19,38,7,11,11,9,20
30Q141,I.S. 141 The Steinway,English Language Learners,2015-16,65,0,0,0,0,0,0,25,21,19,24,41,17,0,27,0,19,58,30,26,0,0,0,62,28,27,0,0,7
30Q141,I.S. 141 The Steinway,Poverty,2015-16,1161,0,0,0,0,0,0,359,412,390,555,606,267,41,436,22,395,1094,138,366,343,247,590,1070,151,358,269,292,561
30Q141,I.S. 141 The Steinway,Reside in temporary housing,2015-16,49,0,0,0,0,0,0,13,20,16,27,22,0,10,21,0,13,43,12,19,0,0,12,44,11,19,8,6,14
30Q141,I.S. 141 The Steinway,Students with Disabilities,2015-16,163,0,0,0,0,0,0,52,65,46,56,107,20,0,91,0,40,142,75,51,0,0,16,135,65,54,10,6,16
30Q145,I.S. 145 Joseph Pulitzer,All Students,2015-16,1925,0,0,0,0,0,0,550,697,678,943,982,155,0,1709,0,29,1854,500,772,424,158,582,1896,637,696,340,223,563
30Q145,I.S. 145 Joseph Pulitzer,Attend school outside district of residence,2015-16,395,0,0,0,0,0,0,64,152,179,196,199,13,0,372,0,0,386,90,143,117,36,153,393,124,132,79,58,137
30Q145,I.S. 145 Joseph Pulitzer,English Language Learners,2015-16,395,0,0,0,0,0,0,146,139,110,173,222,28,0,361,0,0,350,257,91,0,0,0,388,240,129,0,0,19
30Q145,I.S. 145 Joseph Pulitzer,Poverty,2015-16,1925,0,0,0,0,0,0,550,697,678,943,982,155,0,1709,0,29,1854,500,772,424,158,582,1896,637,696,340,223,563
30Q145,I.S. 145 Joseph Pulitzer,Reside in temporary housing,2015-16,127,0,0,0,0,0,0,43,52,32,62,65,11,0,110,0,0,117,39,60,0,0,18,121,53,43,17,8,25
30Q145,I.S. 145 Joseph Pulitzer,Students with Disabilities,2015-16,324,0,0,0,0,0,0,99,132,93,124,200,7,6,306,0,0,313,199,100,0,0,14,315,207,90,0,0,18
30Q148,P.S. 148 Queens,All Students,2015-16,958,153,161,146,188,166,144,0,0,0,482,476,124,0,799,0,31,474,170,182,100,22,122,488,159,172,92,65,157
30Q148,P.S. 148 Queens,Attend school outside district of residence,2015-16,44,0,0,12,6,9,7,0,0,0,20,24,0,0,43,0,0,20,10,6,0,0,0,21,10,9,0,0,0
30Q148,P.S. 148 Queens,English Language Learners,2015-16,301,65,68,49,48,41,30,0,0,0,146,155,22,0,274,0,0,101,75,23,0,0,0,114,76,25,0,0,13
30Q148,P.S. 148 Queens,Poverty,2015-16,958,153,161,146,188,166,144,0,0,0,482,476,124,0,799,0,31,474,170,182,100,22,122,488,159,172,92,65,157
30Q148,P.S. 148 Queens,Reside in temporary housing,2015-16,90,19,17,8,18,13,15,0,0,0,48,42,14,0,75,0,0,39,20,10,0,0,9,46,21,12,0,9,13
30Q148,P.S. 148 Queens,Students with Disabilities,2015-16,154,29,30,25,25,32,13,0,0,0,46,108,16,0,132,0,0,67,36,25,0,0,6,68,36,21,0,0,11
30Q149,P.S. 149 Christa Mcauliffe,All Students,2015-16,1177,136,150,150,272,248,221,0,0,0,575,602,92,14,1027,10,34,707,190,254,207,56,263,721,162,272,181,106,287
30Q149,P.S. 149 Christa Mcauliffe,Attend school outside district of residence,2015-16,57,0,0,0,7,21,14,0,0,0,23,34,0,0,56,0,0,41,11,9,15,6,21,41,12,10,0,0,19
30Q149,P.S. 149 Christa Mcauliffe,English Language Learners,2015-16,359,57,80,52,64,55,51,0,0,0,166,193,26,0,328,0,0,152,97,46,0,0,9,166,84,63,0,0,19
30Q149,P.S. 149 Christa Mcauliffe,Poverty,2015-16,1177,136,150,150,272,248,221,0,0,0,575,602,92,14,1027,10,34,707,190,254,207,56,263,721,162,272,181,106,287
30Q149,P.S. 149 Christa Mcauliffe,Reside in temporary housing,2015-16,255,30,39,41,53,53,39,0,0,0,126,129,12,0,235,0,0,129,37,52,32,8,40,141,44,52,29,16,45
30Q149,P.S. 149 Christa Mcauliffe,Students with Disabilities,2015-16,141,20,20,21,36,27,17,0,0,0,44,97,0,0,132,0,0,78,51,19,0,0,8,78,39,32,0,0,7
30Q150,P.S. 150 Queens,All Students,2015-16,1099,164,161,165,171,167,167,104,0,0,536,563,307,12,508,30,242,586,67,192,189,138,327,589,56,163,163,207,370
30Q150,P.S. 150 Queens,Attend school outside district of residence,2015-16,102,0,0,12,12,17,27,19,0,0,49,53,25,0,57,0,13,74,14,28,16,16,32,74,9,25,17,23,40
30Q150,P.S. 150 Queens,Poverty,2015-16,1099,164,161,165,171,167,167,104,0,0,536,563,307,12,508,30,242,586,67,192,189,138,327,589,56,163,163,207,370
30Q150,P.S. 150 Queens,Reside in temporary housing,2015-16,37,9,0,0,0,7,6,0,0,0,17,20,8,0,26,0,0,20,0,6,7,0,9,20,0,6,0,6,10
30Q150,P.S. 150 Queens,Students with Disabilities,2015-16,120,24,17,18,14,16,18,13,0,0,33,87,17,0,83,0,17,55,25,23,0,0,7,53,17,22,0,0,14
30Q151,P.S. 151 Mary D. Carter,All Students,2015-16,374,66,75,58,67,42,66,0,0,0,185,189,54,89,200,7,24,167,61,59,40,7,47,168,63,59,26,20,46
30Q151,P.S. 151 Mary D. Carter,Attend school outside district of residence,2015-16,13,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,0,0,0,0,0,7,0,0,0,0,0
30Q151,P.S. 151 Mary D. Carter,English Language Learners,2015-16,49,15,13,6,9,0,0,0,0,0,22,27,17,0,29,0,0,12,8,0,0,0,0,12,8,0,0,0,0
30Q151,P.S. 151 Mary D. Carter,Poverty,2015-16,345,63,68,54,61,41,58,0,0,0,169,176,50,83,192,7,13,152,58,55,32,7,39,153,60,53,22,18,40
30Q151,P.S. 151 Mary D. Carter,Reside in temporary housing,2015-16,47,7,7,0,9,0,16,0,0,0,26,21,10,15,18,0,0,28,16,8,0,0,0,29,17,8,0,0,0
30Q151,P.S. 151 Mary D. Carter,Students with Disabilities,2015-16,83,12,12,9,14,16,20,0,0,0,37,46,0,25,44,0,0,46,34,9,0,0,0,46,34,6,0,0,6
30Q152,P.S. 150 Gwendoline N. Alleyne School,All Students,2015-16,1221,157,229,205,214,231,185,0,0,0,610,611,599,9,549,16,48,605,100,195,215,95,310,619,95,187,167,170,337
30Q152,P.S. 150 Gwendoline N. Alleyne School,Attend school outside district of residence,2015-16,16,0,0,0,0,0,0,0,0,0,7,9,0,0,13,0,0,9,0,0,0,0,0,9,0,0,0,0,0
30Q152,P.S. 150 Gwendoline N. Alleyne School,English Language Learners,2015-16,375,83,102,75,45,45,25,0,0,0,181,194,168,0,191,0,11,96,50,36,0,0,10,110,48,44,0,0,18
30Q152,P.S. 150 Gwendoline N. Alleyne School,Poverty,2015-16,1221,157,229,205,214,231,185,0,0,0,610,611,599,9,549,16,48,605,100,195,215,95,310,619,95,187,167,170,337
30Q152,P.S. 150 Gwendoline N. Alleyne School,Reside in temporary housing,2015-16,247,36,73,47,36,32,23,0,0,0,122,125,102,0,139,0,0,81,22,28,0,0,31,89,18,36,17,18,35
30Q152,P.S. 150 Gwendoline N. Alleyne School,Students with Disabilities,2015-16,148,20,19,18,28,41,22,0,0,0,49,99,37,0,97,0,7,87,50,33,0,0,0,86,40,29,0,0,17
30Q166,P.S. 166 Henry Gradstein,All Students,2015-16,1144,159,178,201,221,214,171,0,0,0,570,574,330,59,507,20,228,588,92,153,202,141,343,592,81,160,156,195,351
30Q166,P.S. 166 Henry Gradstein,Attend school outside district of residence,2015-16,30,0,0,0,10,0,0,0,0,0,18,12,7,0,11,0,6,18,0,6,7,0,7,18,0,6,0,0,9
30Q166,P.S. 166 Henry Gradstein,English Language Learners,2015-16,203,30,55,38,36,24,20,0,0,0,88,115,50,0,127,0,22,73,49,19,0,0,0,78,32,24,0,0,22
30Q166,P.S. 166 Henry Gradstein,Poverty,2015-16,804,101,129,133,147,161,133,0,0,0,402,402,255,55,392,12,90,426,80,127,136,83,219,431,72,129,110,120,230
30Q166,P.S. 166 Henry Gradstein,Reside in temporary housing,2015-16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q166,P.S. 166 Henry Gradstein,Students with Disabilities,2015-16,105,11,23,14,17,14,26,0,0,0,27,78,0,10,73,0,13,53,42,6,0,0,0,53,33,15,0,0,0
30Q171,P.S. 171 Peter G. Van Alst,All Students,2015-16,479,82,76,85,95,76,65,0,0,0,233,246,95,129,233,0,0,228,104,83,0,0,41,229,111,62,40,16,56
30Q171,P.S. 171 Peter G. Van Alst,Attend school outside district of residence,2015-16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q171,P.S. 171 Peter G. Van Alst,English Language Learners,2015-16,101,21,17,18,24,10,11,0,0,0,54,47,30,0,63,0,8,43,31,12,0,0,0,44,29,13,0,0,0
30Q171,P.S. 171 Peter G. Van Alst,Poverty,2015-16,458,76,74,80,93,70,65,0,0,0,224,234,88,124,226,0,0,221,102,79,0,0,40,222,108,60,38,16,54
30Q171,P.S. 171 Peter G. Van Alst,Reside in temporary housing,2015-16,42,0,7,8,9,7,0,0,0,0,16,26,0,16,23,0,0,21,9,9,0,0,0,21,9,7,0,0,0
30Q171,P.S. 171 Peter G. Van Alst,Students with Disabilities,2015-16,107,13,12,17,25,27,13,0,0,0,34,73,13,38,49,0,0,63,49,8,0,0,6,63,45,14,0,0,0
30Q204,I.S. 004 Oliver W. Holmes,All Students,2015-16,495,0,0,0,0,0,0,158,158,179,217,278,112,90,262,0,0,468,132,213,104,19,123,419,167,167,57,28,85
30Q204,I.S. 004 Oliver W. Holmes,Attend school outside district of residence,2015-16,20,0,0,0,0,0,0,0,0,8,9,11,0,8,7,0,0,19,0,10,0,0,0,18,7,8,0,0,0
30Q204,I.S. 004 Oliver W. Holmes,English Language Learners,2015-16,72,0,0,0,0,0,0,23,21,28,30,42,26,0,42,0,0,58,36,21,0,0,0,59,26,24,0,0,9
30Q204,I.S. 004 Oliver W. Holmes,Poverty,2015-16,495,0,0,0,0,0,0,158,158,179,217,278,112,90,262,0,0,468,132,213,104,19,123,419,167,167,57,28,85
30Q204,I.S. 004 Oliver W. Holmes,Reside in temporary housing,2015-16,17,0,0,0,0,0,0,8,0,0,8,9,0,7,7,0,0,16,9,6,0,0,0,16,7,6,0,0,0
30Q204,I.S. 004 Oliver W. Holmes,Students with Disabilities,2015-16,133,0,0,0,0,0,0,51,41,41,43,90,0,37,80,0,8,122,74,42,0,0,6,123,85,34,0,0,0
30Q212,P.S. 010,All Students,2015-16,788,131,118,135,152,140,112,0,0,0,373,415,204,6,481,13,84,375,54,128,133,60,193,380,35,145,103,97,200
30Q227,I.S. 007 Louis Armstrong,English Language Learners,2015-16,81,0,0,0,0,0,0,43,19,0,38,43,0,0,67,0,9,74,37,34,0,0,0,72,34,35,0,0,0
30Q212,P.S. 010,Attend school outside district of residence,2015-16,29,0,0,0,7,7,0,0,0,0,14,15,0,0,27,0,0,19,0,0,7,0,11,19,0,7,0,0,7
30Q212,P.S. 010,English Language Learners,2015-16,113,33,17,17,15,16,15,0,0,0,58,55,29,0,78,0,0,39,19,16,0,0,0,44,13,26,0,0,0
30Q212,P.S. 010,Poverty,2015-16,788,131,118,135,152,140,112,0,0,0,373,415,204,6,481,13,84,375,54,128,133,60,193,380,35,145,103,97,200
30Q212,P.S. 010,Reside in temporary housing,2015-16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q212,P.S. 010,Students with Disabilities,2015-16,112,19,13,18,20,23,19,0,0,0,40,72,17,0,81,0,12,50,23,18,0,0,9,51,16,25,0,0,10
30Q222,P.S. Q000 - Fire Fighter Christopher A. Santora Sc,All Students,2015-16,254,88,97,69,0,0,0,0,0,0,133,121,40,0,174,0,28,0,0,0,0,0,0,0,0,0,0,0,0
30Q222,P.S. Q000 - Fire Fighter Christopher A. Santora Sc,Attend school outside district of residence,2015-16,60,19,19,22,0,0,0,0,0,0,33,27,13,0,34,0,11,0,0,0,0,0,0,0,0,0,0,0,0
30Q222,P.S. Q000 - Fire Fighter Christopher A. Santora Sc,English Language Learners,2015-16,77,36,32,9,0,0,0,0,0,0,42,35,10,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q222,P.S. Q000 - Fire Fighter Christopher A. Santora Sc,Poverty,2015-16,196,64,77,55,0,0,0,0,0,0,99,97,33,0,145,0,9,0,0,0,0,0,0,0,0,0,0,0,0
30Q222,P.S. Q000 - Fire Fighter Christopher A. Santora Sc,Reside in temporary housing,2015-16,28,9,6,13,0,0,0,0,0,0,15,13,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q222,P.S. Q000 - Fire Fighter Christopher A. Santora Sc,Students with Disabilities,2015-16,26,8,12,6,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q227,I.S. 007 Louis Armstrong,All Students,2015-16,1572,0,0,0,0,0,179,470,465,458,825,747,215,164,759,17,417,1507,122,561,532,292,824,1488,139,519,463,367,830
30Q227,I.S. 007 Louis Armstrong,Attend school outside district of residence,2015-16,997,0,0,0,0,0,82,306,303,306,530,467,146,139,486,14,212,955,78,338,359,180,539,944,93,324,282,245,527
30Q227,I.S. 007 Louis Armstrong,Poverty,2015-16,1572,0,0,0,0,0,179,470,465,458,825,747,215,164,759,17,417,1507,122,561,532,292,824,1488,139,519,463,367,830
30Q227,I.S. 007 Louis Armstrong,Reside in temporary housing,2015-16,52,0,0,0,0,0,0,17,20,0,30,22,0,0,36,0,8,51,9,24,12,6,18,50,10,20,14,6,20
30Q227,I.S. 007 Louis Armstrong,Students with Disabilities,2015-16,224,0,0,0,0,0,18,66,66,74,94,130,0,36,125,0,43,190,60,100,0,0,30,185,67,87,19,12,31
30Q228,P.S. 008 Early Childhood Magnet School of the Arts,All Students,2015-16,297,108,99,90,0,0,0,0,0,0,151,146,19,0,254,0,17,0,0,0,0,0,0,0,0,0,0,0,0
30Q228,P.S. 008 Early Childhood Magnet School of the Arts,Attend school outside district of residence,2015-16,12,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q228,P.S. 008 Early Childhood Magnet School of the Arts,English Language Learners,2015-16,155,69,52,34,0,0,0,0,0,0,72,83,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q228,P.S. 008 Early Childhood Magnet School of the Arts,Poverty,2015-16,271,97,89,85,0,0,0,0,0,0,138,133,16,0,242,0,9,0,0,0,0,0,0,0,0,0,0,0,0
30Q228,P.S. 008 Early Childhood Magnet School of the Arts,Reside in temporary housing,2015-16,51,12,21,18,0,0,0,0,0,0,31,20,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q228,P.S. 008 Early Childhood Magnet School of the Arts,Students with Disabilities,2015-16,63,27,24,12,0,0,0,0,0,0,21,42,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q230,I.S. 030,All Students,2015-16,1198,0,0,0,0,0,0,434,434,330,584,614,442,10,675,11,60,1158,159,429,382,188,570,1163,193,377,294,299,593
30Q230,I.S. 030,Attend school outside district of residence,2015-16,128,0,0,0,0,0,0,69,28,31,63,65,16,0,106,0,0,125,24,54,32,15,47,125,23,50,26,26,52
30Q230,I.S. 030,English Language Learners,2015-16,131,0,0,0,0,0,0,64,44,23,64,67,49,0,79,0,0,112,71,38,0,0,0,122,69,44,0,0,9
30Q235,Academy for New Americans,Reside in temporary housing,2015-16,50,0,0,0,0,0,0,10,21,19,22,28,12,0,36,0,0,30,27,0,0,0,0,48,30,11,0,0,7
30Q230,I.S. 030,Poverty,2015-16,1198,0,0,0,0,0,0,434,434,330,584,614,442,10,675,11,60,1158,159,429,382,188,570,1163,193,377,294,299,593
30Q230,I.S. 030,Reside in temporary housing,2015-16,22,0,0,0,0,0,0,16,0,0,12,10,0,0,15,0,0,22,0,12,0,0,7,21,0,6,0,7,10
30Q230,I.S. 030,Students with Disabilities,2015-16,144,0,0,0,0,0,0,62,46,36,40,104,29,0,108,0,0,131,67,54,0,0,10,131,76,42,0,0,13
30Q234,P.S. 034,All Students,2015-16,564,89,98,84,99,100,94,0,0,0,275,289,136,32,216,7,173,281,64,109,91,17,108,283,78,88,81,36,117
30Q234,P.S. 034,Attend school outside district of residence,2015-16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0
30Q234,P.S. 034,English Language Learners,2015-16,135,32,36,21,16,20,10,0,0,0,62,73,46,0,53,0,35,41,20,16,0,0,0,43,21,14,0,0,8
30Q234,P.S. 034,Poverty,2015-16,481,78,82,63,86,92,80,0,0,0,233,248,122,31,191,6,131,246,59,97,78,12,90,248,74,76,74,24,98
30Q234,P.S. 034,Reside in temporary housing,2015-16,24,9,0,0,0,0,0,0,0,0,12,12,6,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0
30Q234,P.S. 034,Students with Disabilities,2015-16,90,13,11,12,18,18,18,0,0,0,30,60,0,12,44,0,27,47,26,15,0,0,6,47,25,9,0,0,13
30Q235,Academy for New Americans,All Students,2015-16,150,0,0,0,0,0,0,27,55,68,73,77,33,0,92,0,23,89,75,13,0,0,0,140,63,55,0,0,22
30Q235,Academy for New Americans,Attend school outside district of residence,2015-16,48,0,0,0,0,0,0,0,0,25,24,24,8,0,39,0,0,31,26,0,0,0,0,47,27,14,0,0,6
30Q286,"Young Women's Leadership School, Astoria",Reside in temporary housing,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q235,Academy for New Americans,English Language Learners,2015-16,149,0,0,0,0,0,0,27,55,67,73,76,33,0,91,0,23,88,75,12,0,0,0,139,63,55,0,0,21
30Q235,Academy for New Americans,Poverty,2015-16,150,0,0,0,0,0,0,27,55,68,73,77,33,0,92,0,23,89,75,13,0,0,0,140,63,55,0,0,22
30Q280,P.S. 080,All Students,2015-16,706,106,123,116,137,126,98,0,0,0,344,362,46,0,640,0,10,351,119,134,71,27,98,357,108,133,74,42,116
30Q280,P.S. 080,Attend school outside district of residence,2015-16,50,0,0,10,10,10,14,0,0,0,24,26,0,0,49,0,0,34,17,9,0,0,8,34,20,6,0,0,8
30Q280,P.S. 080,English Language Learners,2015-16,277,61,55,58,35,39,29,0,0,0,139,138,14,0,262,0,0,97,68,25,0,0,0,102,55,37,0,0,10
30Q280,P.S. 080,Poverty,2015-16,687,102,120,115,135,121,94,0,0,0,338,349,44,0,624,0,9,341,118,131,69,23,92,347,108,132,68,39,107
30Q280,P.S. 080,Reside in temporary housing,2015-16,52,8,12,12,9,0,0,0,0,0,27,25,0,0,52,0,0,20,12,8,0,0,0,20,9,9,0,0,0
30Q280,P.S. 080,Students with Disabilities,2015-16,103,11,12,15,17,30,18,0,0,0,21,82,0,0,100,0,0,64,46,15,0,0,0,64,38,22,0,0,0
30Q286,"Young Women's Leadership School, Astoria",All Students,2015-16,245,0,0,0,0,0,0,83,84,78,0,0,80,0,114,0,28,242,16,85,96,45,141,241,36,96,64,45,109
30Q286,"Young Women's Leadership School, Astoria",Attend school outside district of residence,2015-16,74,0,0,0,0,0,0,31,28,15,0,0,22,0,44,0,0,73,0,24,28,0,44,72,9,29,17,17,34
30Q286,"Young Women's Leadership School, Astoria",English Language Learners,2015-16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0
30Q286,"Young Women's Leadership School, Astoria",Poverty,2015-16,217,0,0,0,0,0,0,75,69,73,0,0,67,0,102,0,27,214,15,81,81,37,118,213,34,86,56,37,93
30Q286,"Young Women's Leadership School, Astoria",Students with Disabilities,2015-16,34,0,0,0,0,0,0,14,11,9,0,0,0,8,15,0,0,34,12,20,0,0,0,34,19,12,0,0,0
30Q291,Hunters Point Community Middle School,All Students,2015-16,374,0,0,0,0,0,0,115,137,122,194,180,61,48,189,9,67,358,52,135,108,63,171,355,62,131,88,74,162
30Q291,Hunters Point Community Middle School,Attend school outside district of residence,2015-16,44,0,0,0,0,0,0,10,20,14,23,21,7,0,25,0,6,40,7,14,0,0,19,41,7,17,11,6,17
30Q291,Hunters Point Community Middle School,English Language Learners,2015-16,27,0,0,0,0,0,0,8,9,10,8,19,0,0,20,0,0,25,14,10,0,0,0,25,15,10,0,0,0
30Q291,Hunters Point Community Middle School,Poverty,2015-16,374,0,0,0,0,0,0,115,137,122,194,180,61,48,189,9,67,358,52,135,108,63,171,355,62,131,88,74,162
30Q291,Hunters Point Community Middle School,Reside in temporary housing,2015-16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0
30Q291,Hunters Point Community Middle School,Students with Disabilities,2015-16,78,0,0,0,0,0,0,19,30,29,24,54,0,11,44,0,13,69,34,31,0,0,0,68,41,19,0,0,8
30Q300,The 30th Avenue School (G&T Citywide),All Students,2015-16,236,51,57,52,0,0,0,51,25,0,122,114,106,13,21,24,72,75,0,0,16,50,66,75,0,0,16,51,67
30Q300,The 30th Avenue School (G&T Citywide),Attend school outside district of residence,2015-16,160,35,43,28,0,0,0,37,17,0,80,80,79,11,12,19,39,53,0,0,13,35,48,53,0,0,9,37,46
30Q300,The 30th Avenue School (G&T Citywide),English Language Learners,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q300,The 30th Avenue School (G&T Citywide),Poverty,2015-16,236,51,57,52,0,0,0,51,25,0,122,114,106,13,21,24,72,75,0,0,16,50,66,75,0,0,16,51,67
30Q300,The 30th Avenue School (G&T Citywide),Reside in temporary housing,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q329,East Elmhurst Community School,All Students,2015-16,239,79,84,76,0,0,0,0,0,0,111,128,0,19,203,0,9,0,0,0,0,0,0,0,0,0,0,0,0
30Q329,East Elmhurst Community School,Attend school outside district of residence,2015-16,17,0,0,7,0,0,0,0,0,0,6,11,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q329,East Elmhurst Community School,English Language Learners,2015-16,122,46,45,31,0,0,0,0,0,0,51,71,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30Q329,East Elmhurst Community School,Poverty,2015-16,231,75,82,74,0,0,0,0,0,0,106,125,0,18,196,0,9,0,0,0,0,0,0,0,0,0,0,0,0
30Q329,East Elmhurst Community School,Reside in temporary housing,2015-16,16,0,0,7,0,0,0,0,0,0,6,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
